-0.061573,0.00056773,-0.00032842,149.51,-0.00027108,0.23299,0.77972
-0.060069,0.00071342,0.0019727,148.07,-0.00029126,0.22959,0.79764
-0.062807,-0.002118,0.00093267,149.53,-0.00031231,0.22611,0.8154
-0.058698,0.00080109,0.0015104,149.3,-0.00033422,0.22255,0.83301
-0.056834,0.0014934,-0.0010569,150.77,-0.00035702,0.21891,0.85045
-0.056402,-0.00036627,0.0014121,149.41,-0.00038071,0.2152,0.86772
-0.061732,-0.00063084,-0.0015297,148.39,-0.0004053,0.21141,0.88483
-0.059398,0.0010716,0.0012886,147.93,-0.0004308,0.20755,0.90176
-0.056361,0.0024752,0.0014452,148.9,-0.00045721,0.20361,0.91851
-0.061286,0.003962,-0.0015492,148.38,-0.00048454,0.1996,0.93509
-0.056565,0.0019436,0.001104,149.05,-0.00051279,0.19552,0.95148
-0.063119,0.0015174,-0.0024604,148.02,-0.00054198,0.19136,0.96768
-0.058979,0.0013221,9.3153e-05,150.08,-0.00057211,0.18713,0.98369
-0.059162,0.0027699,0.00084557,148.15,-0.00060317,0.18283,0.9995
-0.056105,0.00010975,-0.00042762,149.87,-0.00063518,0.17846,1.0151
-0.061322,-0.00046194,-0.00015982,149.96,-0.00066812,0.17402,1.0305
-0.062717,0.0051179,-0.00056325,147.69,-0.00070201,0.16952,1.0457
-0.056247,0.0028128,0.0014526,151.17,-0.00073683,0.16494,1.0608
-0.056456,0.0033949,0.00028103,150.38,-0.00077259,0.16029,1.0755
-0.061927,0.00095158,0.000728,150.55,-0.00080927,0.15558,1.0901
-0.055471,0.0012381,0.0033765,148.58,-0.00084688,0.15081,1.1045
-0.060499,0.0032507,-9.5299e-05,147.47,-0.0008854,0.14597,1.1186
-0.060753,0.001896,0.0021392,149.21,-0.00092482,0.14106,1.1325
-0.056625,0.0049853,-0.00055425,149.4,-0.00096513,0.13609,1.1462
-0.056362,0.0020137,-6.126e-05,151.28,-0.0010063,0.13106,1.1597
-0.057924,0.0030605,0.0013919,149.37,-0.0010484,0.12597,1.1729
-0.06272,0.0042406,0.0031073,150.12,-0.0010912,0.12082,1.1859
-0.058813,0.0033859,-0.00024289,150.39,-0.0011349,0.1156,1.1986
-0.057761,0.0050014,0.0031419,149.24,-0.0011795,0.11033,1.2111
-0.056753,0.003704,0.0020182,149.73,-0.0012247,0.105,1.2234
-0.060699,0.0029188,0.001662,149.74,-0.0012708,0.099614,1.2354
-0.059196,0.0029481,-0.00037116,150.9,-0.0013175,0.09417,1.2471
-0.056536,0.003524,-0.00022657,149.61,-0.001365,0.088671,1.2586
-0.060811,0.0029379,0.00098408,148.01,-0.0014131,0.083118,1.2699
-0.057844,0.0066151,0.0017609,149.71,-0.0014618,0.077511,1.2809
-0.059811,0.0030842,0.0043442,150.19,-0.0015111,0.071852,1.2916
-0.057791,0.0028349,0.0018825,149.86,-0.001561,0.066142,1.302
-0.061333,0.0054886,0.00021744,151.35,-0.0016115,0.06038,1.3122
-0.058797,0.0053952,0.0010606,149.93,-0.0016624,0.05457,1.3221
-0.056475,0.005534,-0.0028699,150.31,-0.0017137,0.048711,1.3318
-0.057332,0.0023664,4.6294e-05,148.97,-0.0017655,0.042804,1.3411
-0.05915,0.0026974,8.9488e-05,149.91,-0.0018177,0.036851,1.3502
-0.060066,0.0045199,0.0013655,148.87,-0.0018702,0.030852,1.359
-0.056912,0.0049704,0.00060284,150.58,-0.0019231,0.024809,1.3675
-0.061673,0.0051126,-0.0003946,149.68,-0.0019762,0.018722,1.3757
-0.058444,0.0067576,7.7293e-05,147.1,-0.0020295,0.012593,1.3837
-0.059631,0.0061282,-0.0010725,149.9,-0.0020831,0.0064232,1.3913
-0.06247,0.0067681,0.00088941,151.21,-0.0021368,0.00021266,1.3987
-0.060706,0.0080102,0.0010677,148.19,-0.0021907,-0.006037,1.4057
-0.057267,0.0043237,-0.00068415,148.89,-0.0022447,-0.012325,1.4125
-0.060693,0.0063366,-0.0020793,149.01,-0.0022988,-0.01865,1.4189
-0.059899,0.0078091,-0.00037091,149.04,-0.0023531,-0.02501,1.4251
-0.057998,0.0063759,-0.00069662,149.52,-0.0024074,-0.031406,1.4309
-0.056481,0.002914,-0.0011229,150.16,-0.0024618,-0.037835,1.4365
-0.060417,0.0055864,-0.00012833,148.84,-0.0025163,-0.044297,1.4417
-0.061643,0.0070524,-0.0037925,150.55,-0.0025709,-0.05079,1.4466
-0.057373,0.0051635,0.0013158,149.33,-0.0026256,-0.057313,1.4512
-0.056122,0.0085011,8.9125e-05,149.83,-0.0026805,-0.063866,1.4555
-0.058268,0.0069209,-0.0011769,151.79,-0.0027356,-0.070447,1.4595
-0.057475,0.010135,0.0017101,150.23,-0.0027908,-0.077054,1.4631
-0.061487,0.0073036,0.0016341,150.47,-0.0028464,-0.083687,1.4665
-0.058712,0.006752,0.001537,148.45,-0.0029024,-0.090345,1.4695
-0.056086,0.0062866,-0.00088817,151.49,-0.002958,-0.097027,1.4722
-0.056307,0.0057907,-0.00046352,149.25,-0.0030126,-0.10373,1.4745
-0.055287,0.0081657,-0.00019452,148.97,-0.0030662,-0.11045,1.4765
-0.056741,0.003456,-0.0010564,151.18,-0.0031189,-0.1172,1.4782
-0.061245,0.0092813,-0.0023613,149.45,-0.0031707,-0.12396,1.4796
-0.058045,0.0065263,-0.0017643,149.47,-0.0032217,-0.13074,1.4807
-0.059052,0.0063967,1.1729e-05,149.3,-0.0032718,-0.13754,1.4814
-0.057979,0.0083728,-0.0021749,149.24,-0.0033211,-0.14435,1.4817
-0.061646,0.0085146,0.00033117,150.53,-0.0033696,-0.15118,1.4818
-0.059544,0.0076082,-6.4802e-05,149.2,-0.0034172,-0.15802,1.4815
-0.056708,0.007697,0.00061204,148.69,-0.0034639,-0.16487,1.4808
-0.055449,0.0072817,-0.00067588,150.11,-0.0035098,-0.17172,1.4798
-0.061879,0.0078743,0.0013368,149.57,-0.0035548,-0.17859,1.4785
-0.055439,0.0076868,-0.00095943,149.43,-0.0035988,-0.18547,1.4768
-0.056517,0.0086707,0.0013988,148.37,-0.0036419,-0.19235,1.4748
-0.060106,0.0098195,-0.00074822,152.7,-0.0036839,-0.19924,1.4725
-0.060243,0.0089206,-0.0014959,148.93,-0.003725,-0.20614,1.4698
-0.0604,0.0085506,0.0021069,149.58,-0.0037649,-0.21303,1.4667
-0.061287,0.0095791,-0.0013978,148.67,-0.0038036,-0.21993,1.4633
-0.055823,0.010557,0.0029664,149.69,-0.0038412,-0.22682,1.4596
-0.056284,0.011076,-0.00051001,149.73,-0.0038775,-0.23372,1.4555
-0.056918,0.0098793,0.00027854,150.67,-0.0039126,-0.24062,1.4511
-0.056058,0.0095387,-0.0018156,149.38,-0.0039463,-0.24751,1.4463
-0.057883,0.010851,0.0016473,150.91,-0.0039786,-0.25439,1.4412
-0.059916,0.005721,-0.00078488,150.58,-0.0040095,-0.26127,1.4357
-0.06079,0.0097178,-9.5698e-05,148.74,-0.0040389,-0.26815,1.4299
-0.055267,0.011142,-0.0014216,148.49,-0.0040667,-0.27501,1.4237
-0.060293,0.0095231,-0.002308,149.68,-0.0040929,-0.28186,1.4172
-0.059371,0.011341,0.0004553,149.4,-0.0041175,-0.28871,1.4103
-0.05992,0.010445,-0.0022675,148.43,-0.0041404,-0.29554,1.403
-0.055194,0.010918,0.0020986,146.61,-0.0041616,-0.30236,1.3955
-0.060725,0.010781,0.00069477,149.41,-0.004181,-0.30916,1.3875
-0.06119,0.010588,0.002102,149.22,-0.0041985,-0.31595,1.3792
-0.058702,0.012743,5.3786e-05,150.6,-0.0042142,-0.32272,1.3706
-0.055501,0.010973,0.0011589,146.53,-0.0042279,-0.32947,1.3616
-0.055652,0.012399,-0.00046861,149.11,-0.0042398,-0.3362,1.3523
-0.060958,0.010273,-0.0021655,149.82,-0.0042496,-0.34291,1.3426
-0.05844,0.013829,-0.0014487,148.57,-0.0042574,-0.3496,1.3325
-0.061094,0.012065,-0.00017393,149.67,-0.0042632,-0.35627,1.3222
-0.055497,0.010745,0.0012539,149.46,-0.0042668,-0.36291,1.3114
-0.059509,0.012342,-0.00040955,150.07,-0.0042684,-0.36952,1.3003
-0.056997,0.012292,-0.00025313,148.11,-0.0042678,-0.37611,1.2889
-0.058462,0.0096651,-0.00078315,149.91,-0.004265,-0.38266,1.2771
-0.057505,0.011159,0.00094042,151.08,-0.00426,-0.38919,1.265
-0.055189,0.0093875,-0.002142,149.92,-0.0042529,-0.39569,1.2525
-0.060761,0.010424,-0.0013074,148.46,-0.0042434,-0.40215,1.2397
-0.059783,0.011326,-0.00060623,150.89,-0.0042318,-0.40859,1.2266
-0.057282,0.012865,-0.0043514,148.15,-0.0042178,-0.41498,1.213
-0.059162,0.013588,-0.00089871,149.54,-0.0042015,-0.42134,1.1992
-0.060383,0.0096105,-0.0001197,150.4,-0.004183,-0.42767,1.185
-0.055591,0.012708,-0.00030942,149.18,-0.0041621,-0.43395,1.1705
-0.059237,0.012931,-0.0001264,148.8,-0.0041389,-0.4402,1.1556
-0.057999,0.01403,0.00058777,149.7,-0.0041133,-0.4464,1.1404
-0.060997,0.012218,0.0012949,150.11,-0.0040854,-0.45256,1.1249
-0.062245,0.013205,-0.001192,150.61,-0.0040552,-0.45868,1.109
-0.059153,0.016943,-0.0021511,149.5,-0.0040225,-0.46475,1.0928
-0.061501,0.015839,-0.0036442,149.69,-0.0039875,-0.47078,1.0763
-0.058242,0.01565,0.0016912,149.55,-0.0039501,-0.47676,1.0594
-0.058738,0.017544,-0.0007298,148.27,-0.0039103,-0.48269,1.0422
-0.059104,0.01316,-0.00098364,148.93,-0.0038682,-0.48858,1.0247
-0.056425,0.01259,9.8452e-05,149.48,-0.0038236,-0.49441,1.0068
-0.062126,0.01438,2.3245e-06,149.1,-0.0037767,-0.50019,0.98866
-0.05753,0.012805,-0.00061044,150.15,-0.0037274,-0.50592,0.97017
-0.057229,0.012399,-0.0010853,149.48,-0.0036756,-0.51159,0.95136
-0.056675,0.012529,-0.0002313,149.94,-0.0036215,-0.51721,0.93223
-0.057814,0.012684,0.00022636,150.48,-0.003565,-0.52277,0.91279
-0.054544,0.013342,-0.0015643,147.99,-0.0035061,-0.52828,0.89303
-0.057521,0.013488,-0.0011194,150.9,-0.0034449,-0.53372,0.87296
-0.058345,0.016064,-0.00019553,149.47,-0.0033812,-0.53911,0.85259
-0.059485,0.017186,-0.0018787,148.95,-0.0033152,-0.54443,0.83191
-0.061102,0.013103,4.1773e-05,150.18,-0.0032469,-0.54969,0.81092
-0.056315,0.016574,8.7753e-06,150.34,-0.0031761,-0.55489,0.78964
-0.055514,0.017752,-0.00061334,151.37,-0.0031031,-0.56003,0.76805
-0.058591,0.015606,-0.0039875,148.31,-0.0030277,-0.5651,0.74617
-0.054921,0.01725,-0.0020064,149.12,-0.0029499,-0.5701,0.72399
-0.056828,0.018248,-0.0018201,149.53,-0.0028699,-0.57503,0.70153
-0.056615,0.016816,-0.0019831,149.36,-0.0027876,-0.5799,0.67877
-0.057517,0.012274,-0.0031785,148.02,-0.002703,-0.58469,0.65573
-0.05541,0.014039,-0.0019681,150.25,-0.0026161,-0.58942,0.63241
-0.055365,0.01514,0.00095236,147.88,-0.002527,-0.59407,0.60881
-0.055111,0.017534,-0.00057937,148.58,-0.0024358,-0.59865,0.58493
-0.061836,0.01469,-0.0037557,149.08,-0.0023423,-0.60316,0.56078
-0.055974,0.016824,-0.0019329,149.45,-0.0022467,-0.60759,0.53636
-0.054502,0.016957,-0.0011994,148.57,-0.002149,-0.61194,0.51167
-0.061167,0.017352,-0.0013104,150.27,-0.0020493,-0.61622,0.48672
-0.061036,0.016443,-0.0018595,149.15,-0.0019475,-0.62042,0.4615
-0.06162,0.015215,-0.0020294,149.52,-0.0018438,-0.62454,0.43603
-0.059506,0.015771,-0.0018582,150.81,-0.0017382,-0.62858,0.4103
-0.055988,0.015817,-0.0015033,150.58,-0.0016308,-0.63254,0.38433
-0.057758,0.014885,-0.0029429,147.87,-0.0015215,-0.63642,0.3581
-0.056408,0.017024,-0.0021722,149.16,-0.0014106,-0.64021,0.33164
-0.060137,0.017465,0.00025551,148.79,-0.0012981,-0.64392,0.30493
-0.057418,0.016614,-0.0030767,148.97,-0.0011842,-0.64754,0.27798
-0.054872,0.018432,-0.001735,150.37,-0.0010688,-0.65108,0.25081
-0.05641,0.014608,-0.0034119,149.02,-0.00095209,-0.65453,0.2234
-0.059301,0.01839,-0.0045744,149.6,-0.00083427,-0.6579,0.19577
-0.059422,0.01454,0.0010543,149.67,-0.00071542,-0.66117,0.16792
-0.06108,0.014087,-0.0013349,148.03,-0.00059572,-0.66436,0.13985
-0.055604,0.017528,-0.0030391,150.97,-0.00047531,-0.66746,0.11156
-0.058809,0.015559,-0.00035673,149.58,-0.00035438,-0.67046,0.08307
-0.05608,0.015353,-0.0019291,148.14,-0.00023252,-0.67337,0.054372
-0.060642,0.017683,-0.0013656,151.93,-0.00010929,-0.67619,0.025472
-0.062076,0.019381,-0.0018787,149.76,1.5164e-05,-0.67892,-0.0036249
-0.055316,0.016041,-0.0030604,149.43,0.00014071,-0.68155,-0.032915
-0.055315,0.016625,-0.0039572,148.96,0.00026722,-0.68409,-0.062394
-0.057615,0.015484,0.00017543,149.79,0.00039458,-0.68653,-0.092057
-0.061333,0.014967,-0.0014031,149.23,0.00052266,-0.68887,-0.1219
-0.058155,0.017177,-0.0014025,149.52,0.00065134,-0.69111,-0.15192
-0.058338,0.016138,-0.0033727,149.07,0.00078053,-0.69326,-0.18211
-0.058324,0.014295,-0.0044237,151.12,0.00091011,-0.69531,-0.21247
-0.056286,0.019088,-0.0035196,150.71,0.00104,-0.69726,-0.24299
-0.054991,0.015114,-0.0062696,150.72,0.00117,-0.6991,-0.27366
-0.059542,0.017467,-0.0034192,150.2,0.0013002,-0.70085,-0.3045
-0.057359,0.013288,-0.0048542,149.5,0.0014303,-0.70249,-0.33547
-0.05443,0.014789,-0.0029564,149.51,0.0015603,-0.70404,-0.3666
-0.056067,0.017962,-0.0025405,150.21,0.0016902,-0.70547,-0.39786
-0.055435,0.01695,-0.00487,148.77,0.0018197,-0.70681,-0.42926
-0.054822,0.014411,-0.0019834,148.53,0.0019488,-0.70804,-0.46079
-0.058762,0.016385,-0.0011214,147.49,0.0020775,-0.70916,-0.49244
-0.061388,0.01477,-0.0022011,148.3,0.0022056,-0.71018,-0.52421
-0.056344,0.016354,-0.0038654,148.3,0.002333,-0.71109,-0.5561
-0.055935,0.015482,-0.0011256,148.5,0.0024597,-0.7119,-0.58809
-0.059534,0.017496,-0.0039803,148.71,0.0025855,-0.7126,-0.6202
-0.060908,0.015922,-0.0027434,148.98,0.0027104,-0.71319,-0.6524
-0.055476,0.016168,-0.0032881,148.41,0.0028343,-0.71367,-0.6847
-0.059897,0.011619,-0.0031589,149.62,0.0029571,-0.71404,-0.71709
-0.060981,0.014607,-0.0048705,149.07,0.0030786,-0.7143,-0.74956
-0.061303,0.017051,-0.0065132,148.75,0.0031989,-0.71446,-0.78212
-0.060591,0.015728,-0.0064946,150.98,0.0033177,-0.7145,-0.81475
-0.056684,0.015485,-0.0040742,147.81,0.0034351,-0.71443,-0.84745
-0.054974,0.014893,-0.0043832,149.87,0.0035509,-0.71425,-0.88021
-0.061871,0.017,-0.0053468,149.09,0.003665,-0.71396,-0.91304
-0.059652,0.012741,-0.0045562,149.91,0.0037773,-0.71355,-0.94591
-0.055464,0.015104,-0.0052281,150.57,0.0038878,-0.71304,-0.97884
-0.058849,0.015085,-0.0039299,149.06,0.0039963,-0.71241,-1.0118
-0.05671,0.014933,-0.005684,148.6,0.0041028,-0.71166,-1.0448
-0.058436,0.015643,-0.0047958,149.13,0.0042071,-0.7108,-1.0779
-0.059845,0.015378,-0.0031492,151.14,0.0043092,-0.70983,-1.1109
-0.056756,0.01492,-0.0036395,148.63,0.004409,-0.70875,-1.144
-0.057587,0.016485,-0.0017202,150.57,0.0045063,-0.70755,-1.1771
-0.058759,0.013112,-0.0044714,148.8,0.004601,-0.70623,-1.2103
-0.059141,0.014457,-0.0036048,149.11,0.0046932,-0.7048,-1.2434
-0.058737,0.012964,-0.0047042,148.88,0.0047826,-0.70325,-1.2765
-0.057559,0.012508,-0.0022394,150.85,0.0048692,-0.70159,-1.3096
-0.057987,0.015405,-0.0061092,148.37,0.0049529,-0.69981,-1.3428
-0.055019,0.011104,-0.0030464,150.74,0.0050336,-0.69792,-1.3759
-0.056525,0.015138,-0.0052934,149.65,0.0051112,-0.69591,-1.4089
-0.055637,0.017221,-0.0061744,149.18,0.0051856,-0.69378,-1.442
-0.060848,0.014041,-0.0047394,151.41,0.0052567,-0.69154,-1.475
-0.062108,0.014265,-0.004507,149.99,0.0053244,-0.68917,-1.508
-0.06157,0.013224,-0.0038991,152.62,0.0053886,-0.6867,-1.5409
-0.055845,0.011907,-0.0052578,149.35,0.0054493,-0.6841,-1.5738
-0.059629,0.014323,-0.0058208,147.71,0.0055064,-0.68139,-1.6067
-0.058679,0.014051,-0.0059639,149.47,0.0055597,-0.67856,-1.6394
-0.058465,0.012099,-0.0045481,149.78,0.0056092,-0.67561,-1.6722
-0.061038,0.013741,-0.0062697,148.46,0.0056548,-0.67255,-1.7048
-0.057238,0.011975,-0.0040312,148.06,0.0056965,-0.66937,-1.7374
-0.059977,0.010717,-0.0034336,149.41,0.005734,-0.66607,-1.7699
-0.057292,0.0098343,-0.0064687,149.32,0.0057675,-0.66265,-1.8023
-0.060532,0.010328,-0.0059951,149.41,0.0057967,-0.65912,-1.8346
-0.055403,0.013253,-0.0060761,149.42,0.0058217,-0.65547,-1.8668
-0.060477,0.010581,-0.0063942,149.37,0.0058423,-0.6517,-1.8989
-0.059581,0.014798,-0.0087072,150.11,0.0058584,-0.64782,-1.9309
-0.059388,0.012011,-0.0087638,149.1,0.0058701,-0.64381,-1.9628
-0.0608,0.013425,-0.0050935,149.19,0.0058773,-0.63969,-1.9945
-0.057291,0.011311,-0.0055235,148.16,0.0058798,-0.63546,-2.0262
-0.059147,0.0074757,-0.0063102,149.07,0.0058777,-0.6311,-2.0577
-0.055342,0.0096616,-0.0048003,149.64,0.0058709,-0.62664,-2.089
-0.059564,0.010353,-0.0048096,150.57,0.0058593,-0.62205,-2.1203
-0.060331,0.011637,-0.0036376,150.35,0.0058428,-0.61735,-2.1514
-0.060425,0.0084496,-0.0058931,150.35,0.0058215,-0.61253,-2.1823
-0.057509,0.0092578,-0.007614,149.83,0.0057953,-0.6076,-2.2131
-0.061753,0.0070156,-0.0058436,150.42,0.0057642,-0.60255,-2.2437
-0.06137,0.0087905,-0.005744,148.35,0.005728,-0.59739,-2.2741
-0.060322,0.0091024,-0.0051057,148.86,0.0056869,-0.59211,-2.3044
-0.060415,0.0095513,-0.0052544,148.39,0.0056407,-0.58671,-2.3345
-0.062498,0.0068749,-0.0052823,150.5,0.0055893,-0.58121,-2.3644
-0.061778,0.0076828,-0.0040714,149.92,0.0055329,-0.57558,-2.3941
-0.057265,0.0077702,-0.0079941,148.45,0.0054714,-0.56985,-2.4236
-0.060888,0.0082734,-0.0065453,148.68,0.0054046,-0.564,-2.4529
-0.059827,0.0064994,-0.0063245,150.49,0.0053327,-0.55804,-2.4821
-0.061378,0.0082477,-0.0066179,150.77,0.0052556,-0.55197,-2.511
-0.060746,0.0052134,-0.0076866,149.96,0.0051733,-0.54578,-2.5397
-0.058065,0.0068467,-0.0065245,149.62,0.0050858,-0.53948,-2.5681
-0.061772,0.0047334,-0.0063715,149.31,0.004993,-0.53307,-2.5964
-0.05688,0.0064622,-0.0091266,149.66,0.004895,-0.52655,-2.6244
-0.062007,0.0044,-0.0058181,149.45,0.0047917,-0.51992,-2.6522
-0.057762,0.0046694,-0.0042653,148.9,0.0046831,-0.51319,-2.6797
-0.057494,0.0038489,-0.004505,149.21,0.0045692,-0.50634,-2.707
-0.058951,0.0061162,-0.006993,149.22,0.00445,-0.49938,-2.734
-0.060765,0.0071836,-0.0059807,149.07,0.0043256,-0.49232,-2.7608
-0.05975,0.0070975,-0.00413,149.64,0.0041958,-0.48514,-2.7873
-0.062344,0.002491,-0.0072786,149.54,0.0040607,-0.47786,-2.8136
-0.058229,0.0021942,-0.0064017,149.67,0.0039202,-0.47048,-2.8396
-0.05635,0.0046967,-0.0031372,149.55,0.0037744,-0.46299,-2.8653
-0.062736,0.0041908,-0.0065106,150.66,0.0036233,-0.45539,-2.8907
-0.057245,6.7882e-05,-0.0078225,149.4,0.0034667,-0.44769,-2.9159
-0.055607,0.0019715,-0.0066402,153.07,0.0033048,-0.43988,-2.9407
-0.056989,0.002858,-0.0073223,149.27,0.0031374,-0.43197,-2.9653
-0.062122,0.004501,-0.0065975,148.16,0.0029646,-0.42396,-2.9896
-0.061786,0.0031376,-0.0062064,147.81,0.0027866,-0.41585,-3.0135
-0.061561,0.004154,-0.0075799,147.77,0.0026037,-0.40764,-3.0372
-0.059322,0.0015166,-0.0095031,149.39,0.002416,-0.39933,-3.0605
-0.056597,0.00039396,-0.0062738,148.76,0.0022235,-0.39091,-3.0836
-0.059747,0.0014427,-0.0059607,148,0.0020261,-0.3824,-3.1063
-0.062731,0.00076332,-0.0064932,149.64,0.001824,-0.37379,-3.1287
-0.057132,0.003494,-0.0071277,150.77,0.001617,-0.36509,-3.1507
-0.05947,0.0011905,-0.0046348,149.38,0.0014054,-0.35628,-3.1725
-0.062785,-0.00063588,-0.0075243,147.08,0.001189,-0.34738,-3.1938
-0.058597,0.0022386,-0.0017002,148.73,0.000968,-0.33839,-3.2149
-0.058982,0.0034755,-0.0059183,147.84,0.00074242,-0.32931,-3.2356
-0.059756,5.9657e-05,-0.0063751,149.14,0.00051232,-0.32013,-3.2559
-0.060757,-0.0015501,-0.0074812,149.15,0.00027776,-0.31086,-3.2759
-0.061161,0.0012299,-0.0078497,147.42,3.8829e-05,-0.30149,-3.2956
-0.061807,-0.00052861,-0.006471,148.68,-0.00020441,-0.29204,-3.3149
-0.05961,-0.0019134,-0.0063035,149.03,-0.00045187,-0.2825,-3.3338
-0.057134,-0.0013078,-0.0065387,149.01,-0.00070346,-0.27287,-3.3523
-0.062801,-0.0018662,-0.0060806,149.86,-0.0009591,-0.26315,-3.3705
-0.05733,-0.0019245,-0.0083557,151.18,-0.0012187,-0.25335,-3.3883
-0.062832,-0.0032114,-0.0057486,149.51,-0.0014822,-0.24346,-3.4057
-0.06005,-0.0024186,-0.0060128,148.8,-0.0017494,-0.23349,-3.4228
-0.062928,-0.0041192,-0.0083138,149.69,-0.0020202,-0.22344,-3.4394
-0.056845,-0.0035827,-0.0070416,149.96,-0.0022947,-0.2133,-3.4557
-0.057445,-0.0046106,-0.0077881,150.13,-0.0025725,-0.20308,-3.4715
-0.056858,-0.004085,-0.0071025,150.99,-0.0028537,-0.19278,-3.487
-0.062053,-0.0051751,-0.0081763,151.09,-0.0031381,-0.1824,-3.5021
-0.063702,-0.0044539,-0.0092035,150.29,-0.0034256,-0.17195,-3.5168
-0.061036,-0.0054259,-0.0071769,149.23,-0.0037161,-0.16142,-3.531
-0.057912,-0.006122,-0.01023,147.54,-0.0040095,-0.15081,-3.5449
-0.057014,-0.006312,-0.0088106,149.17,-0.0043056,-0.14013,-3.5583
-0.062114,-0.005325,-0.0053879,150.49,-0.0046043,-0.12937,-3.5713
-0.058558,-0.003886,-0.0080503,148.92,-0.0049055,-0.11855,-3.584
-0.063476,-0.0044098,-0.0057691,150.66,-0.0052091,-0.10765,-3.5961
-0.062978,-0.0076911,-0.0073948,150.02,-0.0055149,-0.096683,-3.6079
-0.062672,-0.0081986,-0.0057338,148.73,-0.0058229,-0.085647,-3.6193
-0.060712,-0.0085536,-0.0073176,149.61,-0.0061327,-0.074544,-3.6302
-0.062714,-0.0061732,-0.0058151,151.6,-0.0064445,-0.063375,-3.6407
-0.060415,-0.0064224,-0.0077795,151.13,-0.0067579,-0.052141,-3.6507
-0.05946,-0.0088197,-0.0067222,148.93,-0.0070729,-0.040844,-3.6603
-0.057607,-0.0065586,-0.006073,149.43,-0.0073894,-0.029484,-3.6695
-0.064216,-0.0066206,-0.007418,150.88,-0.0077071,-0.018064,-3.6782
-0.059326,-0.012408,-0.0042591,149.59,-0.008026,-0.0065837,-3.6865
-0.063858,-0.0089504,-0.0087469,150.4,-0.0083458,0.0049548,-3.6944
-0.063475,-0.010679,-0.0051603,148.72,-0.0086666,0.01655,-3.7018
-0.060296,-0.010457,-0.0063806,150.21,-0.0089881,0.028202,-3.7087
-0.062791,-0.011257,-0.0062675,149.33,-0.0093101,0.039907,-3.7152
